source,split,image_path,filename,true_style,true_label,type,predicted_style,predicted_label,top_confidence,second_style,second_confidence,confidence_margin,loss,correct,prob_formal,prob_gothic,prob_sporty,prob_streetwear,wrong_prediction,high_loss,low_margin,low_confidence,boundary_pair,candidate_for_manual_review
split_style_train,train,..\dataset\split_style\train\formal\jacket_formal_jacket_033.png,jacket_formal_jacket_033.png,formal,0,,formal,0,0.9534099698066711,streetwear,0.018273767083883286,0.9351362027227879,0.047710295766592026,True,0.95340997,0.010467441,0.017848924,0.018273767,False,False,False,False,True,False
split_style_train,train,..\dataset\split_style\train\formal\jacket_formal_jacket_034.png,jacket_formal_jacket_034.png,formal,0,,formal,0,0.9081975817680359,sporty,0.04717743396759033,0.8610201478004456,0.09629330039024353,True,0.9081976,0.03561422,0.047177434,0.0090108225,False,False,False,False,False,False
split_style_train,train,..\dataset\split_style\train\formal\jacket_formal_jacket_035.png,jacket_formal_jacket_035.png,formal,0,,formal,0,0.9035388231277466,streetwear,0.04046212509274483,0.8630766980350018,0.10143620520830154,True,0.9035388,0.015752196,0.040246937,0.040462125,False,False,False,False,True,False
split_style_train,train,..\dataset\split_style\train\formal\jacket_formal_jacket_037.png,jacket_formal_jacket_037.png,formal,0,,formal,0,0.983945906162262,sporty,0.009579024277627468,0.9743668818846345,0.016184380277991295,True,0.9839459,0.0036413914,0.009579024,0.0028336814,False,False,False,False,False,False
split_style_train,train,..\dataset\split_style\train\formal\jacket_formal_jacket_038.png,jacket_formal_jacket_038.png,formal,0,,formal,0,0.5381355285644531,streetwear,0.3574790954589844,0.18065643310546875,0.6196448802947998,True,0.5381355,0.02125985,0.08312554,0.3574791,False,False,True,True,True,True
split_style_train,train,..\dataset\split_style\train\formal\jacket_formal_jacket_039.png,jacket_formal_jacket_039.png,formal,0,,formal,0,0.9256082773208618,sporty,0.05401957035064697,0.8715887069702148,0.07730419188737869,True,0.9256083,0.0078617325,0.05401957,0.012510408,False,False,False,False,False,False
split_style_train,train,..\dataset\split_style\train\formal\jacket_formal_jacket_042.png,jacket_formal_jacket_042.png,formal,0,,formal,0,0.9575384855270386,sporty,0.01831170916557312,0.9392267763614655,0.04338934272527695,True,0.9575385,0.007321481,0.01831171,0.016828386,False,False,False,False,False,False
split_style_train,train,..\dataset\split_style\train\formal\jacket_formal_jacket_043.png,jacket_formal_jacket_043.png,formal,0,,formal,0,0.9594341516494751,sporty,0.026099547743797302,0.9333346039056778,0.041411612182855606,True,0.95943415,0.005035071,0.026099548,0.009431197,False,False,False,False,False,False
split_style_train,train,..\dataset\split_style\train\formal\jacket_formal_jacket_044.png,jacket_formal_jacket_044.png,formal,0,,formal,0,0.9321198463439941,gothic,0.02843073196709156,0.9036891143769026,0.0702938660979271,True,0.93211985,0.028430732,0.028044095,0.011405289,False,False,False,False,False,False
split_style_train,train,..\dataset\split_style\train\formal\jacket_formal_jacket_045.png,jacket_formal_jacket_045.png,formal,0,,formal,0,0.943427562713623,sporty,0.029822200536727905,0.9136053621768951,0.05823567882180214,True,0.94342756,0.015471457,0.0298222,0.011278784,False,False,False,False,False,False
split_style_train,train,..\dataset\split_style\train\formal\jacket_formal_jacket_046.png,jacket_formal_jacket_046.png,formal,0,,formal,0,0.9903267025947571,sporty,0.004096735268831253,0.9862299673259258,0.009720374830067158,True,0.9903267,0.002394578,0.0040967353,0.0031819358,False,False,False,False,False,False
split_style_train,train,..\dataset\split_style\train\formal\jacket_formal_jacket_047.png,jacket_formal_jacket_047.png,formal,0,,formal,0,0.9382740259170532,sporty,0.028261056169867516,0.9100129697471857,0.06371323019266129,True,0.938274,0.024939861,0.028261056,0.008525067,False,False,False,False,False,False
split_style_train,train,..\dataset\split_style\train\formal\jacket_formal_jacket_048.png,jacket_formal_jacket_048.png,formal,0,,formal,0,0.8737143874168396,sporty,0.051764924079179764,0.8219494633376598,0.13500171899795532,True,0.8737144,0.041412294,0.051764924,0.033108357,False,False,False,False,False,False
split_style_train,train,..\dataset\split_style\train\formal\jacket_formal_jacket_049.png,jacket_formal_jacket_049.png,formal,0,,formal,0,0.9287443161010742,sporty,0.04955960437655449,0.8791847117245197,0.0739218145608902,True,0.9287443,0.008314364,0.049559604,0.01338177,False,False,False,False,False,False
split_style_train,train,..\dataset\split_style\train\formal\pants_formal_pants_002.png,pants_formal_pants_002.png,formal,0,,formal,0,0.5383851528167725,streetwear,0.3391225337982178,0.1992626190185547,0.6191810965538025,True,0.53838515,0.010819282,0.111673,0.33912253,False,False,True,True,True,True
split_style_train,train,..\dataset\split_style\train\formal\pants_formal_pants_003.png,pants_formal_pants_003.png,formal,0,,sporty,2,0.3901967406272888,formal,0.3895740807056427,0.0006226599216461182,0.9427012205123901,False,0.38957408,0.015121752,0.39019674,0.20510739,True,False,True,True,False,False
split_style_train,train,..\dataset\split_style\train\formal\pants_formal_pants_004.png,pants_formal_pants_004.png,formal,0,,formal,0,0.46714624762535095,sporty,0.41299325227737427,0.054152995347976685,0.7611128687858582,True,0.46714625,0.018403934,0.41299325,0.101456515,False,False,True,True,False,False
split_style_train,train,..\dataset\split_style\train\formal\pants_formal_pants_005.png,pants_formal_pants_005.png,formal,0,,sporty,2,0.42555955052375793,formal,0.4155043065547943,0.010055243968963623,0.8782622814178467,False,0.4155043,0.02577538,0.42555955,0.1331608,True,False,True,True,False,False
split_style_train,train,..\dataset\split_style\train\formal\pants_formal_pants_011.png,pants_formal_pants_011.png,formal,0,,formal,0,0.9104742407798767,sporty,0.06387509405612946,0.8465991467237473,0.09378966689109802,True,0.91047424,0.005322989,0.063875094,0.020327644,False,False,False,False,False,False
split_style_train,train,..\dataset\split_style\train\formal\pants_formal_pants_012.png,pants_formal_pants_012.png,formal,0,,formal,0,0.9620887637138367,sporty,0.016608484089374542,0.9454802796244621,0.038648538291454315,True,0.96208876,0.012122437,0.016608484,0.009180271,False,False,False,False,False,False
split_style_train,train,..\dataset\split_style\train\formal\pants_formal_pants_014.png,pants_formal_pants_014.png,formal,0,,formal,0,0.9769327640533447,sporty,0.018746474757790565,0.9581862892955542,0.023337453603744507,True,0.97693276,0.0016083252,0.018746475,0.0027124432,False,False,False,False,False,False
split_style_train,train,..\dataset\split_style\train\formal\pants_formal_pants_015.png,pants_formal_pants_015.png,formal,0,,formal,0,0.9510659575462341,sporty,0.03409438580274582,0.9169715717434883,0.050171878188848495,True,0.95106596,0.0071497,0.034094386,0.007689992,False,False,False,False,False,False
split_style_train,train,..\dataset\split_style\train\formal\pants_formal_pants_016.png,pants_formal_pants_016.png,formal,0,,formal,0,0.8835664391517639,streetwear,0.06125235557556152,0.8223140835762024,0.12378879636526108,True,0.88356644,0.0076396177,0.047541555,0.061252356,False,False,False,False,True,False
split_style_train,train,..\dataset\split_style\train\formal\pants_formal_pants_017.png,pants_formal_pants_017.png,formal,0,,formal,0,0.9589516520500183,sporty,0.027137678116559982,0.9318139739334583,0.04191461205482483,True,0.95895165,0.005853418,0.027137678,0.008057243,False,False,False,False,False,False
split_style_train,train,..\dataset\split_style\train\formal\pants_formal_pants_019.png,pants_formal_pants_019.png,formal,0,,formal,0,0.8610121607780457,sporty,0.08160384744405746,0.7794083133339882,0.14964666962623596,True,0.86101216,0.014220961,0.08160385,0.043163083,False,False,False,False,False,False
split_style_train,train,..\dataset\split_style\train\formal\pants_formal_pants_020.png,pants_formal_pants_020.png,formal,0,,formal,0,0.878402829170227,sporty,0.10354804247617722,0.7748547866940498,0.12965001165866852,True,0.8784028,0.011568778,0.10354804,0.006480414,False,False,False,False,False,False
split_style_train,train,..\dataset\split_style\train\formal\pants_formal_pants_023.png,pants_formal_pants_023.png,formal,0,,formal,0,0.9047262072563171,sporty,0.0629577711224556,0.8417684361338615,0.10012289136648178,True,0.9047262,0.011866583,0.06295777,0.020449357,False,False,False,False,False,False
split_style_train,train,..\dataset\split_style\train\formal\pants_formal_pants_024.png,pants_formal_pants_024.png,formal,0,,formal,0,0.9319947361946106,sporty,0.044704653322696686,0.8872900828719139,0.07042808830738068,True,0.93199474,0.0075342404,0.044704653,0.015766382,False,False,False,False,False,False
split_style_train,train,..\dataset\split_style\train\formal\pants_formal_pants_025.png,pants_formal_pants_025.png,formal,0,,formal,0,0.9484651684761047,sporty,0.02631126344203949,0.9221539050340652,0.05291023477911949,True,0.94846517,0.007818415,0.026311263,0.017405251,False,False,False,False,False,False
split_style_train,train,..\dataset\split_style\train\formal\pants_formal_pants_027.png,pants_formal_pants_027.png,formal,0,,formal,0,0.9809412360191345,sporty,0.007622558623552322,0.9733186773955822,0.019242752343416214,True,0.98094124,0.0070367143,0.0076225586,0.0043994877,False,False,False,False,False,False
split_style_train,train,..\dataset\split_style\train\formal\pants_formal_pants_028.png,pants_formal_pants_028.png,formal,0,,formal,0,0.7815423011779785,streetwear,0.10601408034563065,0.6755282208323479,0.24648596346378326,True,0.7815423,0.009780317,0.10266322,0.10601408,False,False,False,False,True,False
split_style_train,train,..\dataset\split_style\train\formal\pants_formal_pants_029.png,pants_formal_pants_029.png,formal,0,,formal,0,0.9783473014831543,sporty,0.011563019827008247,0.966784281656146,0.021890563890337944,True,0.9783473,0.0034074753,0.01156302,0.006682233,False,False,False,False,False,False
split_style_train,train,..\dataset\split_style\train\formal\pants_formal_pants_030.png,pants_formal_pants_030.png,formal,0,,formal,0,0.9249898195266724,sporty,0.05944378674030304,0.8655460327863693,0.07797252386808395,True,0.9249898,0.009000818,0.059443787,0.0065654772,False,False,False,False,False,False
split_style_train,train,..\dataset\split_style\train\formal\pants_formal_pants_031.png,pants_formal_pants_031.png,formal,0,,formal,0,0.9477254748344421,sporty,0.027291113510727882,0.9204343613237143,0.05369042232632637,True,0.9477255,0.007471096,0.027291114,0.017512286,False,False,False,False,False,False
split_style_train,train,..\dataset\split_style\train\formal\pants_formal_pants_032.png,pants_formal_pants_032.png,formal,0,,formal,0,0.9395788908004761,gothic,0.027524279430508614,0.9120546113699675,0.062323521822690964,True,0.9395789,0.02752428,0.020010885,0.012886035,False,False,False,False,False,False
split_style_train,train,..\dataset\split_style\train\formal\pants_formal_pants_033.png,pants_formal_pants_033.png,formal,0,,formal,0,0.8667271137237549,sporty,0.05859663337469101,0.8081304803490639,0.14303109049797058,True,0.8667271,0.0181891,0.058596633,0.0564871,False,False,False,False,False,False
split_style_train,train,..\dataset\split_style\train\formal\pants_formal_pants_034.png,pants_formal_pants_034.png,formal,0,,formal,0,0.9229013919830322,sporty,0.05048810690641403,0.8724132850766182,0.08023287355899811,True,0.9229014,0.008715608,0.050488107,0.017894903,False,False,False,False,False,False
split_style_train,train,..\dataset\split_style\train\formal\pants_formal_pants_035.png,pants_formal_pants_035.png,formal,0,,formal,0,0.8143830299377441,sporty,0.1499038189649582,0.664479210972786,0.2053244411945343,True,0.81438303,0.019363802,0.14990382,0.016349373,False,False,False,False,False,False
split_style_train,train,..\dataset\split_style\train\formal\pants_formal_pants_036.png,pants_formal_pants_036.png,formal,0,,formal,0,0.922184407711029,streetwear,0.035102471709251404,0.8870819360017776,0.08101007342338562,True,0.9221844,0.017724581,0.024988547,0.03510247,False,False,False,False,True,False
split_style_train,train,..\dataset\split_style\train\formal\pants_formal_pants_040.png,pants_formal_pants_040.png,formal,0,,formal,0,0.9353498220443726,sporty,0.04408373683691025,0.8912660852074623,0.0668347030878067,True,0.9353498,0.012699507,0.044083737,0.007867035,False,False,False,False,False,False
split_style_train,train,..\dataset\split_style\train\formal\pants_formal_pants_041.png,pants_formal_pants_041.png,formal,0,,formal,0,0.9515594244003296,sporty,0.026286685839295387,0.9252727385610342,0.04965316131711006,True,0.9515594,0.00802871,0.026286686,0.014125227,False,False,False,False,False,False
split_style_train,train,..\dataset\split_style\train\formal\pants_formal_pants_044.png,pants_formal_pants_044.png,formal,0,,formal,0,0.979616641998291,streetwear,0.009735822677612305,0.9698808193206787,0.02059398591518402,True,0.97961664,0.0026067249,0.008040818,0.009735823,False,False,False,False,True,False
split_style_train,train,..\dataset\split_style\train\formal\pants_formal_pants_045.png,pants_formal_pants_045.png,formal,0,,formal,0,0.9592902660369873,streetwear,0.01735120452940464,0.9419390615075827,0.0415615439414978,True,0.95929027,0.008574991,0.014783546,0.017351205,False,False,False,False,True,False
split_style_train,train,..\dataset\split_style\train\formal\pants_formal_pants_046.png,pants_formal_pants_046.png,formal,0,,formal,0,0.9510610699653625,sporty,0.02610737271606922,0.9249536972492933,0.05017697811126709,True,0.95106107,0.0095784785,0.026107373,0.013253029,False,False,False,False,False,False
split_style_train,train,..\dataset\split_style\train\formal\pants_formal_pants_049.png,pants_formal_pants_049.png,formal,0,,formal,0,0.9242734909057617,sporty,0.0491471067070961,0.8751263841986656,0.07874729484319687,True,0.9242735,0.012640437,0.049147107,0.013939006,False,False,False,False,False,False
split_style_train,train,..\dataset\split_style\train\formal\pants_formal_pants_050.png,pants_formal_pants_050.png,formal,0,,formal,0,0.9025887846946716,streetwear,0.06649075448513031,0.8360980302095413,0.1024881973862648,True,0.9025888,0.011936497,0.01898393,0.066490754,False,False,False,False,True,False
split_style_train,train,..\dataset\split_style\train\formal\shoes_formal_shoes_001.png,shoes_formal_shoes_001.png,formal,0,,formal,0,0.8415770530700684,streetwear,0.07914365828037262,0.7624333947896957,0.17247767746448517,True,0.84157705,0.04134406,0.03793524,0.07914366,False,False,False,False,True,False
split_style_train,train,..\dataset\split_style\train\formal\shoes_formal_shoes_002.png,shoes_formal_shoes_002.png,formal,0,,formal,0,0.8688282370567322,sporty,0.07612233608961105,0.7927059009671211,0.14060981571674347,True,0.86882824,0.01157823,0.076122336,0.04347121,False,False,False,False,False,False
split_style_train,train,..\dataset\split_style\train\formal\shoes_formal_shoes_003.png,shoes_formal_shoes_003.png,formal,0,,formal,0,0.7830620408058167,streetwear,0.10703027993440628,0.6760317608714104,0.24454331398010254,True,0.78306204,0.009709959,0.1001977,0.10703028,False,False,False,False,True,False
split_style_train,train,..\dataset\split_style\train\formal\shoes_formal_shoes_004.png,shoes_formal_shoes_004.png,formal,0,,formal,0,0.8544855713844299,streetwear,0.08857928961515427,0.7659062817692757,0.1572556495666504,True,0.8544856,0.017358154,0.03957695,0.08857929,False,False,False,False,True,False
split_style_train,train,..\dataset\split_style\train\formal\shoes_formal_shoes_005.png,shoes_formal_shoes_005.png,formal,0,,formal,0,0.7187452912330627,streetwear,0.1261405646800995,0.5926047265529633,0.3302482068538666,True,0.7187453,0.04051331,0.11460083,0.12614056,False,False,False,False,True,False
split_style_train,train,..\dataset\split_style\train\formal\shoes_formal_shoes_006.png,shoes_formal_shoes_006.png,formal,0,,formal,0,0.8481142520904541,streetwear,0.09609797596931458,0.7520162761211395,0.1647399365901947,True,0.84811425,0.007960316,0.047827497,0.096097976,False,False,False,False,True,False
split_style_train,train,..\dataset\split_style\train\formal\shoes_formal_shoes_007.png,shoes_formal_shoes_007.png,formal,0,,formal,0,0.4914074242115021,sporty,0.17628541588783264,0.31512200832366943,0.7104817032814026,True,0.49140742,0.16976228,0.17628542,0.16254483,False,False,False,True,False,False
split_style_train,train,..\dataset\split_style\train\formal\shoes_formal_shoes_010.png,shoes_formal_shoes_010.png,formal,0,,formal,0,0.8650835752487183,gothic,0.0757179856300354,0.7893655896186829,0.1449291706085205,True,0.8650836,0.075717986,0.03516327,0.024035152,False,False,False,False,False,False
split_style_train,train,..\dataset\split_style\train\formal\shoes_formal_shoes_011.png,shoes_formal_shoes_011.png,formal,0,,formal,0,0.908626139163971,gothic,0.042724646627902985,0.865901492536068,0.09582158923149109,True,0.90862614,0.042724647,0.011319968,0.037329294,False,False,False,False,False,False
split_style_train,train,..\dataset\split_style\train\formal\shoes_formal_shoes_012.png,shoes_formal_shoes_012.png,formal,0,,formal,0,0.9439903497695923,streetwear,0.02516498602926731,0.918825363740325,0.05763931944966316,True,0.94399035,0.019445276,0.011399458,0.025164986,False,False,False,False,True,False
split_style_train,train,..\dataset\split_style\train\formal\shoes_formal_shoes_013.png,shoes_formal_shoes_013.png,formal,0,,formal,0,0.896942675113678,gothic,0.061818983405828476,0.8351236917078495,0.10876331478357315,True,0.8969427,0.061818983,0.023056382,0.018181961,False,False,False,False,False,False
split_style_train,train,..\dataset\split_style\train\formal\shoes_formal_shoes_014.png,shoes_formal_shoes_014.png,formal,0,,formal,0,0.9000356793403625,gothic,0.04523178189992905,0.8548038974404335,0.10532086342573166,True,0.9000357,0.045231782,0.036137395,0.01859504,False,False,False,False,False,False
split_style_train,train,..\dataset\split_style\train\formal\shoes_formal_shoes_016.png,shoes_formal_shoes_016.png,formal,0,,formal,0,0.9513201713562012,streetwear,0.0215535257011652,0.929766645655036,0.04990461468696594,True,0.9513202,0.0127957845,0.014330626,0.021553526,False,False,False,False,True,False
split_style_train,train,..\dataset\split_style\train\formal\shoes_formal_shoes_017.png,shoes_formal_shoes_017.png,formal,0,,formal,0,0.9323901534080505,streetwear,0.038234591484069824,0.8941555619239807,0.0700039193034172,True,0.93239015,0.009168853,0.02020649,0.03823459,False,False,False,False,True,False
split_style_train,train,..\dataset\split_style\train\formal\shoes_formal_shoes_019.png,shoes_formal_shoes_019.png,formal,0,,formal,0,0.9019073843955994,streetwear,0.042646072804927826,0.8592613115906715,0.10324345529079437,True,0.9019074,0.028026212,0.027420437,0.042646073,False,False,False,False,True,False
split_style_train,train,..\dataset\split_style\train\formal\shoes_formal_shoes_020.png,shoes_formal_shoes_020.png,formal,0,,formal,0,0.938583493232727,streetwear,0.02993762493133545,0.9086458683013916,0.06338343769311905,True,0.9385835,0.012719166,0.018759644,0.029937625,False,False,False,False,True,False
split_style_train,train,..\dataset\split_style\train\formal\shoes_formal_shoes_021.png,shoes_formal_shoes_021.png,formal,0,,formal,0,0.9322522282600403,streetwear,0.035559315234422684,0.8966929130256176,0.07015185058116913,True,0.9322522,0.017076919,0.015111562,0.035559315,False,False,False,False,True,False
split_style_train,train,..\dataset\split_style\train\formal\shoes_formal_shoes_022.png,shoes_formal_shoes_022.png,formal,0,,formal,0,0.9371805191040039,streetwear,0.04195193573832512,0.8952285833656788,0.06487938016653061,True,0.9371805,0.008136667,0.012730893,0.041951936,False,False,False,False,True,False
split_style_train,train,..\dataset\split_style\train\formal\shoes_formal_shoes_023.png,shoes_formal_shoes_023.png,formal,0,,formal,0,0.9446728229522705,gothic,0.02230023220181465,0.9223725907504559,0.056916601955890656,True,0.9446728,0.022300232,0.01493479,0.018092128,False,False,False,False,False,False
split_style_train,train,..\dataset\split_style\train\formal\shoes_formal_shoes_024.png,shoes_formal_shoes_024.png,formal,0,,formal,0,0.8826847076416016,sporty,0.04754683002829552,0.835137877613306,0.12478724122047424,True,0.8826847,0.023825884,0.04754683,0.045942623,False,False,False,False,False,False
split_style_train,train,..\dataset\split_style\train\formal\shoes_formal_shoes_025.png,shoes_formal_shoes_025.png,formal,0,,formal,0,0.6672703623771667,streetwear,0.13999073207378387,0.5272796303033829,0.4045599699020386,True,0.66727036,0.07023081,0.12250813,0.13999073,False,False,False,False,True,False
split_style_train,train,..\dataset\split_style\train\formal\shoes_formal_shoes_026.png,shoes_formal_shoes_026.png,formal,0,,formal,0,0.7071304321289062,sporty,0.12590329349040985,0.5812271386384964,0.34654009342193604,True,0.70713043,0.04971212,0.1259033,0.117254116,False,False,False,False,False,False
split_style_train,train,..\dataset\split_style\train\formal\shoes_formal_shoes_027.png,shoes_formal_shoes_027.png,formal,0,,formal,0,0.938112735748291,streetwear,0.029143350198864937,0.9089693855494261,0.06388512998819351,True,0.93811274,0.024124375,0.008619556,0.02914335,False,False,False,False,True,False
split_style_train,train,..\dataset\split_style\train\formal\shoes_formal_shoes_028.png,shoes_formal_shoes_028.png,formal,0,,formal,0,0.9168074727058411,sporty,0.045967984944581985,0.8708394877612591,0.08685775101184845,True,0.9168075,0.007081405,0.045967985,0.030143071,False,False,False,False,False,False
split_style_train,train,..\dataset\split_style\train\formal\shoes_formal_shoes_029.png,shoes_formal_shoes_029.png,formal,0,,formal,0,0.9567859172821045,streetwear,0.01830567605793476,0.9384802412241697,0.04417562484741211,True,0.9567859,0.008538819,0.016369527,0.018305676,False,False,False,False,True,False
split_style_train,train,..\dataset\split_style\train\formal\shoes_formal_shoes_031.png,shoes_formal_shoes_031.png,formal,0,,formal,0,0.9424242973327637,sporty,0.022815020754933357,0.9196092765778303,0.05929970741271973,True,0.9424243,0.013552957,0.02281502,0.021207763,False,False,False,False,False,False
split_style_train,train,..\dataset\split_style\train\formal\shoes_formal_shoes_032.png,shoes_formal_shoes_032.png,formal,0,,formal,0,0.8583557605743408,streetwear,0.05686071887612343,0.8014950416982174,0.1527366042137146,True,0.85835576,0.036918458,0.047865048,0.05686072,False,False,False,False,True,False
split_style_train,train,..\dataset\split_style\train\formal\shoes_formal_shoes_033.png,shoes_formal_shoes_033.png,formal,0,,formal,0,0.8950349688529968,sporty,0.03697780892252922,0.8580571599304676,0.11089247465133667,True,0.89503497,0.03661861,0.03697781,0.031368606,False,False,False,False,False,False
split_style_train,train,..\dataset\split_style\train\formal\shoes_formal_shoes_034.png,shoes_formal_shoes_034.png,formal,0,,formal,0,0.9203806519508362,streetwear,0.03928371146321297,0.8810969404876232,0.08296792954206467,True,0.92038065,0.016348563,0.023987083,0.03928371,False,False,False,False,True,False
split_style_train,train,..\dataset\split_style\train\formal\shoes_formal_shoes_035.png,shoes_formal_shoes_035.png,formal,0,,formal,0,0.9724083542823792,streetwear,0.013628866523504257,0.9587794877588749,0.027979452162981033,True,0.97240835,0.006789896,0.0071729273,0.0136288665,False,False,False,False,True,False
split_style_train,train,..\dataset\split_style\train\formal\shoes_formal_shoes_036.png,shoes_formal_shoes_036.png,formal,0,,formal,0,0.9210377931594849,streetwear,0.03469391539692879,0.8863438777625561,0.08225417882204056,True,0.9210378,0.009839644,0.034428574,0.034693915,False,False,False,False,True,False
split_style_train,train,..\dataset\split_style\train\formal\shoes_formal_shoes_037.png,shoes_formal_shoes_037.png,formal,0,,formal,0,0.9389101266860962,gothic,0.034547433257102966,0.9043626934289932,0.0630355179309845,True,0.9389101,0.034547433,0.014436926,0.012105615,False,False,False,False,False,False
