source,split,image_path,filename,true_style,true_label,type,predicted_style,predicted_label,top_confidence,second_style,second_confidence,confidence_margin,loss,correct,prob_formal,prob_gothic,prob_sporty,prob_streetwear,wrong_prediction,high_loss,low_margin,low_confidence,boundary_pair,candidate_for_manual_review
real_world_test,real_world_test,..\dataset\real_world_test\streetwear\pants\streetwear_pants_rw_002.png,streetwear_pants_rw_002.png,streetwear,3,pants,streetwear,3,0.3453943729400635,sporty,0.32704514265060425,0.01834923028945923,1.0630683898925781,True,0.14161529,0.18594527,0.32704514,0.34539437,False,True,True,True,True,True
real_world_test,real_world_test,..\dataset\real_world_test\sporty\shoes\sporty_shoes_rw_002.png,sporty_shoes_rw_002.png,sporty,2,shoes,streetwear,3,0.5283182263374329,sporty,0.35701271891593933,0.17130550742149353,1.0299838781356812,False,0.07775494,0.0369141,0.35701272,0.5283182,True,False,True,True,True,True
real_world_test,real_world_test,..\dataset\real_world_test\streetwear\jacket\streetwear_jacket_rw_003.png,streetwear_jacket_rw_003.png,streetwear,3,jacket,gothic,1,0.36774906516075134,streetwear,0.3588377833366394,0.008911281824111938,1.0248849391937256,False,0.21278435,0.36774907,0.060628794,0.35883778,True,False,True,True,True,True
real_world_test,real_world_test,..\dataset\real_world_test\streetwear\shoes\streetwear_shoes_rw_005.png,streetwear_shoes_rw_005.png,streetwear,3,shoes,gothic,1,0.49943843483924866,streetwear,0.3699552118778229,0.12948322296142578,0.9943732619285583,False,0.06336583,0.49943843,0.06724046,0.3699552,True,False,True,True,True,True
real_world_test,real_world_test,..\dataset\real_world_test\streetwear\pants\streetwear_pants_rw_005.png,streetwear_pants_rw_005.png,streetwear,3,pants,gothic,1,0.39773234724998474,streetwear,0.37628471851348877,0.02144762873649597,0.9774091243743896,False,0.12792337,0.39773235,0.0980596,0.37628472,True,False,True,True,True,True
real_world_test,real_world_test,..\dataset\real_world_test\sporty\shoes\sporty_shoes_rw_005.png,sporty_shoes_rw_005.png,sporty,2,shoes,sporty,2,0.38605445623397827,streetwear,0.26877376437187195,0.11728069186210632,0.9517768621444702,True,0.24578424,0.099387564,0.38605446,0.26877376,False,False,True,True,True,True
real_world_test,real_world_test,..\dataset\real_world_test\streetwear\tshirt\streetwear_tshirt_rw_003.png,streetwear_tshirt_rw_003.png,streetwear,3,tshirt,streetwear,3,0.3971836566925049,sporty,0.31228408217430115,0.08489957451820374,0.9233564734458923,True,0.23225754,0.05827469,0.31228408,0.39718366,False,False,True,True,True,True
real_world_test,real_world_test,..\dataset\real_world_test\formal\pants\formal_pants_rw_003.png,formal_pants_rw_003.png,formal,0,pants,formal,0,0.4034939110279083,streetwear,0.39113691449165344,0.012356996536254883,0.907593846321106,True,0.4034939,0.009074572,0.19629459,0.3911369,False,False,True,True,True,True
real_world_test,real_world_test,..\dataset\real_world_test\sporty\pants\sporty_pants_rw_004.png,sporty_pants_rw_004.png,sporty,2,pants,sporty,2,0.4279886782169342,streetwear,0.3279361426830292,0.10005253553390503,0.848658561706543,True,0.24010661,0.0039686025,0.42798868,0.32793614,False,False,True,True,True,True
real_world_test,real_world_test,..\dataset\real_world_test\gothic\pants\gothic_pants_rw_001.png,gothic_pants_rw_001.png,gothic,1,pants,gothic,1,0.4295786917209625,streetwear,0.2823575735092163,0.14722111821174622,0.8449503779411316,True,0.1378173,0.4295787,0.15024649,0.28235757,False,False,True,True,True,True
real_world_test,real_world_test,..\dataset\real_world_test\sporty\shoes\sporty_shoes_rw_001.png,sporty_shoes_rw_001.png,sporty,2,shoes,sporty,2,0.4815478026866913,streetwear,0.2993607819080353,0.182187020778656,0.730749785900116,True,0.20136642,0.017724989,0.4815478,0.29936078,False,False,True,True,True,True
real_world_test,real_world_test,..\dataset\real_world_test\sporty\tshirt\sporty_tshirt_rw_004.png,sporty_tshirt_rw_004.png,sporty,2,tshirt,sporty,2,0.4947931468486786,streetwear,0.3993690311908722,0.0954241156578064,0.7036155462265015,True,0.04205952,0.06377834,0.49479315,0.39936903,False,False,True,True,True,True
real_world_test,real_world_test,..\dataset\real_world_test\streetwear\pants\streetwear_pants_rw_004.png,streetwear_pants_rw_004.png,streetwear,3,pants,streetwear,3,0.5151929259300232,sporty,0.23975209891796112,0.2754408270120621,0.6632137894630432,True,0.1612576,0.08379734,0.2397521,0.5151929,False,False,False,True,True,True
real_world_test,real_world_test,..\dataset\real_world_test\streetwear\pants\streetwear_pants_rw_001.png,streetwear_pants_rw_001.png,streetwear,3,pants,streetwear,3,0.517084538936615,formal,0.21866710484027863,0.29841743409633636,0.6595488786697388,True,0.2186671,0.09313979,0.17110854,0.51708454,False,False,False,True,True,True
real_world_test,real_world_test,..\dataset\real_world_test\streetwear\tshirt\streetwear_tshirt_rw_004.png,streetwear_tshirt_rw_004.png,streetwear,3,tshirt,streetwear,3,0.5238959193229675,sporty,0.4051111936569214,0.11878472566604614,0.6464622020721436,True,0.015340064,0.05565282,0.4051112,0.5238959,False,False,True,True,True,True
real_world_test,real_world_test,..\dataset\real_world_test\streetwear\jacket\streetwear_jacket_rw_001.png,streetwear_jacket_rw_001.png,streetwear,3,jacket,streetwear,3,0.5649640560150146,formal,0.3420850932598114,0.22287896275520325,0.5709931254386902,True,0.3420851,0.024156997,0.06879385,0.56496406,False,False,False,True,True,True
real_world_test,real_world_test,..\dataset\real_world_test\gothic\pants\gothic_pants_rw_005.png,gothic_pants_rw_005.png,gothic,1,pants,gothic,1,0.5672578811645508,streetwear,0.32189223170280457,0.24536564946174622,0.5669412612915039,True,0.06502392,0.5672579,0.045825917,0.32189223,False,False,False,True,True,True
real_world_test,real_world_test,..\dataset\real_world_test\sporty\tshirt\sporty_tshirt_rw_005.png,sporty_tshirt_rw_005.png,sporty,2,tshirt,sporty,2,0.5741227865219116,streetwear,0.18525876104831696,0.38886402547359467,0.5549119710922241,True,0.15258235,0.08803608,0.5741228,0.18525876,False,False,False,True,True,True
split_style_test,test,..\dataset\split_style\test\formal\pants_formal_pants_010.png,pants_formal_pants_010.png,formal,0,,streetwear,3,0.4516603946685791,sporty,0.388502299785614,0.06315809488296509,2.1580896377563477,False,0.11554566,0.044291645,0.3885023,0.4516604,True,True,True,True,True,True
split_style_test,test,..\dataset\split_style\test\sporty\jacket_sporty_jacket_010.png,jacket_sporty_jacket_010.png,sporty,2,,formal,0,0.4512171745300293,streetwear,0.3788941502571106,0.0723230242729187,1.8220158815383911,False,0.45121717,0.0081892405,0.16169946,0.37889415,True,True,True,True,True,True
split_style_test,test,..\dataset\split_style\test\sporty\shoes_sporty_shoes_044.png,shoes_sporty_shoes_044.png,sporty,2,,streetwear,3,0.8050513863563538,sporty,0.17313924431800842,0.6319121420383453,1.7536592483520508,False,0.015247941,0.006561414,0.17313924,0.8050514,True,True,False,False,True,True
split_style_test,test,..\dataset\split_style\test\streetwear\shoes_streetwear_shoes_016.png,shoes_streetwear_shoes_016.png,streetwear,3,,formal,0,0.7252046465873718,streetwear,0.1907864809036255,0.5344181656837463,1.6566004753112793,False,0.72520465,0.013688491,0.07032042,0.19078648,True,True,False,False,True,True
split_style_test,test,..\dataset\split_style\test\streetwear\shoes_streetwear_shoes_030.png,shoes_streetwear_shoes_030.png,streetwear,3,,sporty,2,0.6759811043739319,streetwear,0.21113106608390808,0.4648500382900238,1.5552761554718018,False,0.10006993,0.012817839,0.6759811,0.21113107,True,True,False,False,True,True
split_style_test,test,..\dataset\split_style\test\sporty\jacket_sporty_jacket_012.png,jacket_sporty_jacket_012.png,sporty,2,,formal,0,0.46411049365997314,streetwear,0.2508438527584076,0.21326664090156555,1.5065587759017944,False,0.4641105,0.063374154,0.22167149,0.25084385,True,True,False,True,True,True
split_style_test,test,..\dataset\split_style\test\gothic\shoes_gothic_shoes_042.png,shoes_gothic_shoes_042.png,gothic,1,,sporty,2,0.35614585876464844,gothic,0.24657230079174042,0.10957355797290802,1.4000999927520752,False,0.15170637,0.2465723,0.35614586,0.2455755,True,True,True,True,True,True
split_style_test,test,..\dataset\split_style\test\sporty\jacket_sporty_jacket_020.png,jacket_sporty_jacket_020.png,sporty,2,,streetwear,3,0.4883919954299927,sporty,0.2466493844985962,0.24174261093139648,1.399787425994873,False,0.15425223,0.110706404,0.24664938,0.488392,True,True,False,True,True,True
split_style_test,test,..\dataset\split_style\test\streetwear\shoes_streetwear_shoes_034.png,shoes_streetwear_shoes_034.png,streetwear,3,,sporty,2,0.6918646097183228,streetwear,0.25293970108032227,0.4389249086380005,1.3746042251586914,False,0.037754554,0.017441195,0.6918646,0.2529397,True,True,False,False,True,True
split_style_test,test,..\dataset\split_style\test\streetwear\shoes_streetwear_shoes_013.png,shoes_streetwear_shoes_013.png,streetwear,3,,sporty,2,0.6532670259475708,streetwear,0.2562158703804016,0.3970511555671692,1.3617348670959473,False,0.053180367,0.0373367,0.653267,0.25621587,True,True,False,False,True,True
split_style_test,test,..\dataset\split_style\test\streetwear\shoes_streetwear_shoes_022.png,shoes_streetwear_shoes_022.png,streetwear,3,,sporty,2,0.6570161581039429,streetwear,0.2903183400630951,0.3666978180408478,1.2367773056030273,False,0.04084256,0.011822952,0.65701616,0.29031834,True,True,False,False,True,True
split_style_test,test,..\dataset\split_style\test\streetwear\shoes_streetwear_shoes_025.png,shoes_streetwear_shoes_025.png,streetwear,3,,sporty,2,0.3689565658569336,streetwear,0.30046361684799194,0.06849294900894165,1.2024285793304443,False,0.27725947,0.05332042,0.36895657,0.30046362,True,True,True,True,True,True
split_style_test,test,..\dataset\split_style\test\streetwear\shoes_streetwear_shoes_019.png,shoes_streetwear_shoes_019.png,streetwear,3,,gothic,1,0.41108596324920654,streetwear,0.3055550754070282,0.10553088784217834,1.1856253147125244,False,0.06996287,0.41108596,0.2133961,0.30555508,True,True,True,True,True,True
split_style_test,test,..\dataset\split_style\test\sporty\shoes_sporty_shoes_042.png,shoes_sporty_shoes_042.png,sporty,2,,streetwear,3,0.6242916584014893,sporty,0.32310429215431213,0.3011873662471771,1.1297800540924072,False,0.0198595,0.032744605,0.3231043,0.62429166,True,True,False,False,True,True
split_style_test,test,..\dataset\split_style\test\streetwear\jacket_streetwear_jacket_020.png,jacket_streetwear_jacket_020.png,streetwear,3,,gothic,1,0.4666796624660492,streetwear,0.33958542346954346,0.12709423899650574,1.0800297260284424,False,0.16226216,0.46667966,0.031472743,0.33958542,True,True,True,True,True,True
split_style_test,test,..\dataset\split_style\test\sporty\shoes_sporty_shoes_010.png,shoes_sporty_shoes_010.png,sporty,2,,streetwear,3,0.5396082997322083,sporty,0.34426286816596985,0.1953454315662384,1.0663498640060425,False,0.047974307,0.068154514,0.34426287,0.5396083,True,True,True,True,True,True
split_style_test,test,..\dataset\split_style\test\streetwear\shoes_streetwear_shoes_036.png,shoes_streetwear_shoes_036.png,streetwear,3,,sporty,2,0.45851194858551025,streetwear,0.35364148020744324,0.10487046837806702,1.0394716262817383,False,0.14587295,0.041973542,0.45851195,0.35364148,True,True,True,True,True,True
split_style_test,test,..\dataset\split_style\test\streetwear\shoes_streetwear_shoes_015.png,shoes_streetwear_shoes_015.png,streetwear,3,,sporty,2,0.5723390579223633,streetwear,0.3878297805786133,0.18450927734375,0.9471887350082397,False,0.03283058,0.0070005506,0.57233906,0.38782978,True,False,True,True,True,True
split_style_test,test,..\dataset\split_style\test\gothic\shoes_gothic_shoes_033.png,shoes_gothic_shoes_033.png,gothic,1,,gothic,1,0.39245086908340454,streetwear,0.33769816160202026,0.05475270748138428,0.9353439807891846,True,0.16303281,0.39245087,0.10681819,0.33769816,False,False,True,True,True,True
split_style_test,test,..\dataset\split_style\test\sporty\shoes_sporty_shoes_009.png,shoes_sporty_shoes_009.png,sporty,2,,sporty,2,0.40618860721588135,streetwear,0.3682110011577606,0.03797760605812073,0.9009376764297485,True,0.169266,0.056334376,0.4061886,0.368211,False,False,True,True,True,True
split_style_test,test,..\dataset\split_style\test\streetwear\shoes_streetwear_shoes_044.png,shoes_streetwear_shoes_044.png,streetwear,3,,sporty,2,0.45920369029045105,streetwear,0.41232210397720337,0.04688158631324768,0.88595050573349,False,0.08241389,0.046060357,0.4592037,0.4123221,True,False,True,True,True,True
split_style_test,test,..\dataset\split_style\test\sporty\pants_sporty_pants_045.png,pants_sporty_pants_045.png,sporty,2,,sporty,2,0.4998306632041931,streetwear,0.29581424593925476,0.20401641726493835,0.6934859156608582,True,0.19523954,0.009115523,0.49983066,0.29581425,False,False,False,True,True,True
split_style_test,test,..\dataset\split_style\test\formal\pants_formal_pants_008.png,pants_formal_pants_008.png,formal,0,,formal,0,0.5527268052101135,streetwear,0.22066135704517365,0.3320654481649399,0.5928913950920105,True,0.5527268,0.048144743,0.178467,0.22066136,False,False,False,True,True,True
split_style_test,test,..\dataset\split_style\test\formal\pants_formal_pants_007.png,pants_formal_pants_007.png,formal,0,,formal,0,0.5717911124229431,streetwear,0.3104122579097748,0.26137885451316833,0.5589815378189087,True,0.5717911,0.017314862,0.10048179,0.31041226,False,False,False,True,True,True
split_style_test,test,..\dataset\split_style\test\sporty\shoes_sporty_shoes_014.png,shoes_sporty_shoes_014.png,sporty,2,,sporty,2,0.5780534744262695,streetwear,0.2977835237979889,0.28026995062828064,0.5480889081954956,True,0.11102343,0.0131395925,0.5780535,0.29778352,False,False,False,True,True,True
split_style_test,test,..\dataset\split_style\test\streetwear\shoes_streetwear_shoes_014.png,shoes_streetwear_shoes_014.png,streetwear,3,,streetwear,3,0.5818967819213867,formal,0.2187855988740921,0.3631111830472946,0.541462242603302,True,0.2187856,0.01954334,0.17977431,0.5818968,False,False,False,True,True,True
split_style_test,test,..\dataset\split_style\test\streetwear\pants_streetwear_pants_032.png,pants_streetwear_pants_032.png,streetwear,3,,streetwear,3,0.5887362360954285,gothic,0.18592725694179535,0.4028089791536331,0.5297769904136658,True,0.13687013,0.18592726,0.08846639,0.58873624,False,False,False,True,True,True
split_style_test,test,..\dataset\split_style\test\gothic\pants_gothic_pants_014.png,pants_gothic_pants_014.png,gothic,1,,gothic,1,0.5894953012466431,streetwear,0.29234373569488525,0.2971515655517578,0.5284885168075562,True,0.07206809,0.5894953,0.04609288,0.29234374,False,False,False,True,True,True
split_style_train,train,..\dataset\split_style\train\sporty\tshirt_sporty_tshirt_010.png,tshirt_sporty_tshirt_010.png,sporty,2,,formal,0,0.4846193492412567,streetwear,0.4099116325378418,0.07470771670341492,2.440049409866333,False,0.48461935,0.018312512,0.087156534,0.40991163,True,True,True,True,True,True
split_style_train,train,..\dataset\split_style\train\streetwear\shoes_streetwear_shoes_027.png,shoes_streetwear_shoes_027.png,streetwear,3,,sporty,2,0.7480613589286804,streetwear,0.18273954093456268,0.5653218179941177,1.6996934413909912,False,0.053227894,0.01597124,0.74806136,0.18273954,True,True,False,False,True,True
split_style_train,train,..\dataset\split_style\train\streetwear\tshirt_streetwear_tshirt_006.png,tshirt_streetwear_tshirt_006.png,streetwear,3,,gothic,1,0.7812087535858154,streetwear,0.19009293615818024,0.5911158174276352,1.6602421998977661,False,0.019234128,0.78120875,0.009464154,0.19009294,True,True,False,False,True,True
split_style_train,train,..\dataset\split_style\train\sporty\pants_sporty_pants_006.png,pants_sporty_pants_006.png,sporty,2,,formal,0,0.5322773456573486,streetwear,0.23523268103599548,0.29704466462135315,1.64039945602417,False,0.53227735,0.03858733,0.1939026,0.23523268,True,True,False,True,True,True
split_style_train,train,..\dataset\split_style\train\streetwear\shoes_streetwear_shoes_026.png,shoes_streetwear_shoes_026.png,streetwear,3,,sporty,2,0.5574861168861389,streetwear,0.2709782123565674,0.28650790452957153,1.305716872215271,False,0.14828199,0.023253666,0.5574861,0.2709782,True,True,False,True,True,True
split_style_train,train,..\dataset\split_style\train\formal\jacket_formal_jacket_015.png,jacket_formal_jacket_015.png,formal,0,,streetwear,3,0.4563819468021393,formal,0.28355735540390015,0.17282459139823914,1.2603408098220825,False,0.28355736,0.24182636,0.018234286,0.45638195,True,True,True,True,True,True
split_style_train,train,..\dataset\split_style\train\streetwear\jacket_streetwear_jacket_007.png,jacket_streetwear_jacket_007.png,streetwear,3,,formal,0,0.5386390089988708,streetwear,0.29366356134414673,0.24497544765472412,1.22532057762146,False,0.538639,0.010045803,0.15765162,0.29366356,True,True,False,True,True,True
split_style_train,train,..\dataset\split_style\train\gothic\pants_gothic_pants_029.png,pants_gothic_pants_029.png,gothic,1,,streetwear,3,0.5961130857467651,gothic,0.29746559262275696,0.2986474931240082,1.2124567031860352,False,0.009404838,0.2974656,0.09701647,0.5961131,True,True,False,True,True,True
split_style_train,train,..\dataset\split_style\train\sporty\shoes_sporty_shoes_013.png,shoes_sporty_shoes_013.png,sporty,2,,streetwear,3,0.62287837266922,sporty,0.30185404419898987,0.3210243284702301,1.1978117227554321,False,0.011450057,0.06381751,0.30185404,0.6228784,True,True,False,False,True,True
split_style_train,train,..\dataset\split_style\train\streetwear\jacket_streetwear_jacket_038.png,jacket_streetwear_jacket_038.png,streetwear,3,,formal,0,0.33341723680496216,streetwear,0.3084357976913452,0.024981439113616943,1.1762416362762451,False,0.33341724,0.053688228,0.30445874,0.3084358,True,True,True,True,True,True
split_style_train,train,..\dataset\split_style\train\sporty\pants_sporty_pants_046.png,pants_sporty_pants_046.png,sporty,2,,streetwear,3,0.4734081029891968,sporty,0.3116745948791504,0.1617335081100464,1.1657955646514893,False,0.045615163,0.16930212,0.3116746,0.4734081,True,True,True,True,True,True
split_style_train,train,..\dataset\split_style\train\formal\tshirt_formal_tshirt_034.png,tshirt_formal_tshirt_034.png,formal,0,,formal,0,0.3186294734477997,streetwear,0.3122279644012451,0.006401509046554565,1.1437263488769531,True,0.31862947,0.060609624,0.3085329,0.31222796,False,True,True,True,True,True
split_style_train,train,..\dataset\split_style\train\sporty\shoes_sporty_shoes_036.png,shoes_sporty_shoes_036.png,sporty,2,,streetwear,3,0.667722225189209,sporty,0.3198137879371643,0.3479084372520447,1.1400164365768433,False,0.004905444,0.0075585092,0.3198138,0.6677222,True,True,False,False,True,True
split_style_train,train,..\dataset\split_style\train\sporty\pants_sporty_pants_003.png,pants_sporty_pants_003.png,sporty,2,,streetwear,3,0.3785039782524109,sporty,0.32332631945610046,0.055177658796310425,1.1290931701660156,False,0.24627455,0.051895138,0.32332632,0.37850398,True,True,True,True,True,True
split_style_train,train,..\dataset\split_style\train\formal\jacket_formal_jacket_019.png,jacket_formal_jacket_019.png,formal,0,,formal,0,0.3350253701210022,streetwear,0.33105361461639404,0.003971755504608154,1.0935490131378174,True,0.33502537,0.276947,0.05697402,0.3310536,False,True,True,True,True,True
split_style_train,train,..\dataset\split_style\train\streetwear\jacket_streetwear_jacket_003.png,jacket_streetwear_jacket_003.png,streetwear,3,,formal,0,0.47030097246170044,streetwear,0.3383728861808777,0.13192808628082275,1.0836068391799927,False,0.47030097,0.04279591,0.14853029,0.3383729,True,True,True,True,True,True
split_style_train,train,..\dataset\split_style\train\streetwear\shoes_streetwear_shoes_038.png,shoes_streetwear_shoes_038.png,streetwear,3,,sporty,2,0.4167827367782593,streetwear,0.343036413192749,0.07374632358551025,1.0699186325073242,False,0.20260249,0.03757837,0.41678274,0.3430364,True,True,True,True,True,True
split_style_train,train,..\dataset\split_style\train\streetwear\shoes_streetwear_shoes_032.png,shoes_streetwear_shoes_032.png,streetwear,3,,sporty,2,0.6086851358413696,streetwear,0.3491351306438446,0.259550005197525,1.0522962808609009,False,0.028297447,0.013882209,0.60868514,0.34913513,True,True,False,False,True,True
split_style_train,train,..\dataset\split_style\train\streetwear\shoes_streetwear_shoes_004.png,shoes_streetwear_shoes_004.png,streetwear,3,,sporty,2,0.527405321598053,streetwear,0.3500339686870575,0.17737135291099548,1.04972505569458,False,0.06115105,0.06140962,0.5274053,0.35003397,True,True,True,True,True,True
split_style_train,train,..\dataset\split_style\train\gothic\shoes_gothic_shoes_028.png,shoes_gothic_shoes_028.png,gothic,1,,streetwear,3,0.43742433190345764,gothic,0.36860063672065735,0.06882369518280029,0.9980415105819702,False,0.058319446,0.36860064,0.13565558,0.43742433,True,False,True,True,True,True
split_style_train,train,..\dataset\split_style\train\streetwear\shoes_streetwear_shoes_018.png,shoes_streetwear_shoes_018.png,streetwear,3,,gothic,1,0.41953805088996887,streetwear,0.3706358075141907,0.0489022433757782,0.9925353527069092,False,0.14821476,0.41953805,0.061611354,0.3706358,True,False,True,True,True,True
split_style_train,train,..\dataset\split_style\train\formal\tshirt_formal_tshirt_047.png,tshirt_formal_tshirt_047.png,formal,0,,formal,0,0.37272965908050537,streetwear,0.3536960780620575,0.019033581018447876,0.9869019389152527,True,0.37272966,0.016665991,0.2569083,0.35369608,False,False,True,True,True,True
split_style_train,train,..\dataset\split_style\train\sporty\jacket_sporty_jacket_005.png,jacket_sporty_jacket_005.png,sporty,2,,sporty,2,0.37380555272102356,streetwear,0.32576489448547363,0.04804065823554993,0.9840195178985596,True,0.28596696,0.014462547,0.37380555,0.3257649,False,False,True,True,True,True
split_style_train,train,..\dataset\split_style\train\streetwear\shoes_streetwear_shoes_024.png,shoes_streetwear_shoes_024.png,streetwear,3,,sporty,2,0.4906090497970581,streetwear,0.37550559639930725,0.11510345339775085,0.9794818758964539,False,0.111986026,0.021899337,0.49060905,0.3755056,True,False,True,True,True,True
