review_priority,review_pair,source,split,filename,image_path,true_style,predicted_style,second_style,suggested_second_label,top_confidence,second_confidence,confidence_margin,loss,wrong_prediction,high_loss,low_margin,low_confidence,manual_formal,manual_gothic,manual_sporty,manual_streetwear,review_decision,manual_notes
A_high,sporty + streetwear,style_extra,style_extra,sporty_jacket_extra_007.png,..\dataset\style_extra\sporty\jacket\sporty_jacket_extra_007.png,sporty,streetwear,sporty,streetwear,0.48576462268829346,0.3863108158111572,0.09945380687713623,0.9511130452156067,True,False,True,True,0,0,1,0,,
A_high,sporty + streetwear,style_extra,style_extra,streetwear_pants_extra_009.png,..\dataset\style_extra\streetwear\pants\streetwear_pants_extra_009.png,streetwear,sporty,streetwear,sporty,0.48638150095939636,0.40214017033576965,0.08424133062362671,0.9109545946121216,True,False,True,True,0,0,0,1,,
A_high,sporty + streetwear,style_extra,style_extra,streetwear_jacket_extra_002.png,..\dataset\style_extra\streetwear\jacket\streetwear_jacket_extra_002.png,streetwear,sporty,streetwear,sporty,0.5119150280952454,0.40806543827056885,0.10384958982467651,0.8963277339935303,True,False,True,True,0,0,0,1,,
A_high,sporty + streetwear,split_style_train,train,shoes_streetwear_shoes_029.png,..\dataset\split_style\train\streetwear\shoes_streetwear_shoes_029.png,streetwear,sporty,streetwear,sporty,0.5443917512893677,0.41675320267677307,0.1276385486125946,0.8752610683441162,True,False,True,True,0,0,0,1,,
A_high,sporty + streetwear,split_style_train,train,shoes_sporty_shoes_024.png,..\dataset\split_style\train\sporty\shoes_sporty_shoes_024.png,sporty,streetwear,sporty,streetwear,0.5495381355285645,0.4296257793903351,0.11991235613822937,0.8448407649993896,True,False,True,True,0,0,1,0,,
A_high,sporty + streetwear,split_style_train,train,jacket_sporty_jacket_005.png,..\dataset\split_style\train\sporty\jacket_sporty_jacket_005.png,sporty,sporty,streetwear,streetwear,0.37380555272102356,0.32576489448547363,0.04804065823554993,0.9840195178985596,False,False,True,True,0,0,1,0,,
A_high,sporty + streetwear,split_style_train,train,shoes_streetwear_shoes_043.png,..\dataset\split_style\train\streetwear\shoes_streetwear_shoes_043.png,streetwear,streetwear,sporty,sporty,0.3896477520465851,0.36766287684440613,0.021984875202178955,0.9425121545791626,False,False,True,True,0,0,0,1,,
A_high,sporty + streetwear,style_extra,style_extra,sporty_jacket_extra_008.png,..\dataset\style_extra\sporty\jacket\sporty_jacket_extra_008.png,sporty,sporty,streetwear,streetwear,0.3932172358036041,0.38165247440338135,0.011564761400222778,0.9333930611610413,False,False,True,True,0,0,1,0,,
A_high,sporty + streetwear,split_style_train,train,shoes_streetwear_shoes_046.png,..\dataset\split_style\train\streetwear\shoes_streetwear_shoes_046.png,streetwear,streetwear,sporty,sporty,0.39486178755760193,0.3441765308380127,0.05068525671958923,0.9292194843292236,False,False,True,True,0,0,0,1,,
A_high,sporty + streetwear,split_style_train,train,tshirt_sporty_tshirt_042.png,..\dataset\split_style\train\sporty\tshirt_sporty_tshirt_042.png,sporty,sporty,streetwear,streetwear,0.3963567912578583,0.3328613042831421,0.06349548697471619,0.9254404306411743,False,False,True,True,0,0,1,0,,
A_high,sporty + streetwear,style_extra,style_extra,sporty_shoes_extra_008.png,..\dataset\style_extra\sporty\shoes\sporty_shoes_extra_008.png,sporty,sporty,streetwear,streetwear,0.4081297814846039,0.2965278923511505,0.11160188913345337,0.8961700797080994,False,False,True,True,0,0,1,0,,
A_high,sporty + streetwear,style_extra,style_extra,streetwear_pants_extra_013.png,..\dataset\style_extra\streetwear\pants\streetwear_pants_extra_013.png,streetwear,streetwear,sporty,sporty,0.40900224447250366,0.27076831459999084,0.13823392987251282,0.8940346837043762,False,False,True,True,0,0,0,1,,
A_high,sporty + streetwear,style_extra,style_extra,streetwear_pants_extra_010.png,..\dataset\style_extra\streetwear\pants\streetwear_pants_extra_010.png,streetwear,streetwear,sporty,sporty,0.4370467960834503,0.311728835105896,0.12531796097755432,0.8277150392532349,False,False,True,True,0,0,0,1,,
A_high,sporty + streetwear,split_style_train,train,shoes_sporty_shoes_027.png,..\dataset\split_style\train\sporty\shoes_sporty_shoes_027.png,sporty,sporty,streetwear,streetwear,0.4447108805179596,0.32656317949295044,0.11814770102500916,0.8103309273719788,False,False,True,True,0,0,1,0,,
A_high,sporty + streetwear,style_extra,style_extra,streetwear_shoes_extra_002.png,..\dataset\style_extra\streetwear\shoes\streetwear_shoes_extra_002.png,streetwear,streetwear,sporty,sporty,0.4514625668525696,0.33759814500808716,0.11386442184448242,0.7952628135681152,False,False,True,True,0,0,0,1,,
A_high,sporty + streetwear,style_extra,style_extra,streetwear_pants_extra_007.png,..\dataset\style_extra\streetwear\pants\streetwear_pants_extra_007.png,streetwear,streetwear,sporty,sporty,0.4634304344654083,0.4486995041370392,0.01473093032836914,0.7690989971160889,False,False,True,True,0,0,0,1,,
A_high,sporty + streetwear,split_style_train,train,jacket_streetwear_jacket_050.png,..\dataset\split_style\train\streetwear\jacket_streetwear_jacket_050.png,streetwear,streetwear,sporty,sporty,0.4790976047515869,0.3125917613506317,0.1665058434009552,0.7358509302139282,False,False,True,True,0,0,0,1,,
A_high,sporty + streetwear,split_style_train,train,shoes_sporty_shoes_041.png,..\dataset\split_style\train\sporty\shoes_sporty_shoes_041.png,sporty,sporty,streetwear,streetwear,0.4806901216506958,0.42270126938819885,0.05798885226249695,0.7325324416160583,False,False,True,True,0,0,1,0,,
A_high,sporty + streetwear,split_style_train,train,shoes_streetwear_shoes_040.png,..\dataset\split_style\train\streetwear\shoes_streetwear_shoes_040.png,streetwear,streetwear,sporty,sporty,0.4906310737133026,0.3182232081890106,0.172407865524292,0.7120628356933594,False,False,True,True,0,0,0,1,,
A_high,sporty + streetwear,split_style_train,train,shoes_streetwear_shoes_048.png,..\dataset\split_style\train\streetwear\shoes_streetwear_shoes_048.png,streetwear,streetwear,sporty,sporty,0.5103809833526611,0.3760707378387451,0.13431024551391602,0.6725978255271912,False,False,True,True,0,0,0,1,,
A_high,sporty + streetwear,split_style_train,train,shoes_streetwear_shoes_017.png,..\dataset\split_style\train\streetwear\shoes_streetwear_shoes_017.png,streetwear,streetwear,sporty,sporty,0.5256617069244385,0.3710204064846039,0.1546413004398346,0.643097460269928,False,False,True,True,0,0,0,1,,
A_high,sporty + streetwear,style_extra,style_extra,streetwear_shoes_extra_014.png,..\dataset\style_extra\streetwear\shoes\streetwear_shoes_extra_014.png,streetwear,streetwear,sporty,sporty,0.5344116687774658,0.4410884976387024,0.09332317113876343,0.626588761806488,False,False,True,True,0,0,0,1,,
A_high,sporty + streetwear,split_style_train,train,shoes_sporty_shoes_045.png,..\dataset\split_style\train\sporty\shoes_sporty_shoes_045.png,sporty,sporty,streetwear,streetwear,0.5376176834106445,0.38008391857147217,0.15753376483917236,0.6206076145172119,False,False,True,True,0,0,1,0,,
A_high,sporty + streetwear,style_extra,style_extra,sporty_shoes_extra_005.png,..\dataset\style_extra\sporty\shoes\sporty_shoes_extra_005.png,sporty,sporty,streetwear,streetwear,0.5525224208831787,0.35273486375808716,0.19978755712509155,0.5932613015174866,False,False,True,True,0,0,1,0,,
A_high,sporty + streetwear,style_extra,style_extra,streetwear_tshirt_extra_007.png,..\dataset\style_extra\streetwear\tshirt\streetwear_tshirt_extra_007.png,streetwear,streetwear,sporty,sporty,0.5810830593109131,0.3962932527065277,0.18478980660438538,0.5428615808486938,False,False,True,True,0,0,0,1,,
B_medium,formal + sporty,split_style_train,train,tshirt_sporty_tshirt_010.png,..\dataset\split_style\train\sporty\tshirt_sporty_tshirt_010.png,sporty,formal,streetwear,formal,0.4846193492412567,0.4099116325378418,0.07470771670341492,2.440049409866333,True,True,True,True,0,0,1,0,,
B_medium,formal + sporty,split_style_train,train,pants_sporty_pants_006.png,..\dataset\split_style\train\sporty\pants_sporty_pants_006.png,sporty,formal,streetwear,formal,0.5322773456573486,0.23523268103599548,0.29704466462135315,1.64039945602417,True,True,False,True,0,0,1,0,,
B_medium,formal + streetwear,style_extra,style_extra,streetwear_jacket_extra_009.png,..\dataset\style_extra\streetwear\jacket\streetwear_jacket_extra_009.png,streetwear,formal,streetwear,formal,0.37728869915008545,0.23718740046024323,0.14010129868984222,1.4389047622680664,True,True,True,True,0,0,0,1,,
B_medium,formal + streetwear,split_style_train,train,jacket_formal_jacket_015.png,..\dataset\split_style\train\formal\jacket_formal_jacket_015.png,formal,streetwear,formal,streetwear,0.4563819468021393,0.28355735540390015,0.17282459139823914,1.2603408098220825,True,True,True,True,1,0,0,0,,
B_medium,formal + streetwear,style_extra,style_extra,formal_pants_extra_007.png,..\dataset\style_extra\formal\pants\formal_pants_extra_007.png,formal,streetwear,sporty,streetwear,0.33687564730644226,0.3227180242538452,0.014157623052597046,1.2572678327560425,True,True,True,True,1,0,0,0,,
B_medium,formal + streetwear,split_style_train,train,jacket_streetwear_jacket_038.png,..\dataset\split_style\train\streetwear\jacket_streetwear_jacket_038.png,streetwear,formal,streetwear,formal,0.33341723680496216,0.3084357976913452,0.024981439113616943,1.1762416362762451,True,True,True,True,0,0,0,1,,
B_medium,formal + streetwear,split_style_train,train,jacket_streetwear_jacket_003.png,..\dataset\split_style\train\streetwear\jacket_streetwear_jacket_003.png,streetwear,formal,streetwear,formal,0.47030097246170044,0.3383728861808777,0.13192808628082275,1.0836068391799927,True,True,True,True,0,0,0,1,,
B_medium,formal + streetwear,split_style_train,train,jacket_streetwear_jacket_007.png,..\dataset\split_style\train\streetwear\jacket_streetwear_jacket_007.png,streetwear,formal,streetwear,formal,0.5386390089988708,0.29366356134414673,0.24497544765472412,1.22532057762146,True,True,False,True,0,0,0,1,,
B_medium,formal + streetwear,style_extra,style_extra,streetwear_jacket_extra_011.png,..\dataset\style_extra\streetwear\jacket\streetwear_jacket_extra_011.png,streetwear,formal,streetwear,formal,0.4513722062110901,0.37492820620536804,0.07644400000572205,0.9810206890106201,True,False,True,True,0,0,0,1,,
B_medium,formal + streetwear,split_style_train,train,tshirt_streetwear_tshirt_010.png,..\dataset\split_style\train\streetwear\tshirt_streetwear_tshirt_010.png,streetwear,formal,streetwear,formal,0.4079016447067261,0.3803064823150635,0.027595162391662598,0.9667778611183167,True,False,True,True,0,0,0,1,,
B_medium,formal + streetwear,split_style_train,train,jacket_streetwear_jacket_010.png,..\dataset\split_style\train\streetwear\jacket_streetwear_jacket_010.png,streetwear,formal,streetwear,formal,0.5201151371002197,0.3834688663482666,0.13664627075195312,0.9584968686103821,True,False,True,True,0,0,0,1,,
B_medium,formal + streetwear,split_style_train,train,tshirt_streetwear_tshirt_019.png,..\dataset\split_style\train\streetwear\tshirt_streetwear_tshirt_019.png,streetwear,formal,streetwear,formal,0.47412213683128357,0.41040515899658203,0.06371697783470154,0.8906104564666748,True,False,True,True,0,0,0,1,,
C_low,formal + streetwear,split_style_train,train,tshirt_formal_tshirt_034.png,..\dataset\split_style\train\formal\tshirt_formal_tshirt_034.png,formal,formal,streetwear,streetwear,0.3186294734477997,0.3122279644012451,0.006401509046554565,1.1437263488769531,False,True,True,True,1,0,0,0,,
C_low,formal + streetwear,split_style_train,train,jacket_formal_jacket_019.png,..\dataset\split_style\train\formal\jacket_formal_jacket_019.png,formal,formal,streetwear,streetwear,0.3350253701210022,0.33105361461639404,0.003971755504608154,1.0935490131378174,False,True,True,True,1,0,0,0,,
C_low,formal + streetwear,split_style_train,train,tshirt_formal_tshirt_047.png,..\dataset\split_style\train\formal\tshirt_formal_tshirt_047.png,formal,formal,streetwear,streetwear,0.37272965908050537,0.3536960780620575,0.019033581018447876,0.9869019389152527,False,False,True,True,1,0,0,0,,
C_low,formal + streetwear,split_style_train,train,jacket_streetwear_jacket_008.png,..\dataset\split_style\train\streetwear\jacket_streetwear_jacket_008.png,streetwear,streetwear,formal,formal,0.3936019241809845,0.3283461034297943,0.06525582075119019,0.932415246963501,False,False,True,True,0,0,0,1,,
C_low,formal + streetwear,split_style_train,train,jacket_formal_jacket_017.png,..\dataset\split_style\train\formal\jacket_formal_jacket_017.png,formal,formal,streetwear,streetwear,0.40790027379989624,0.29717445373535156,0.11072582006454468,0.8967325687408447,False,False,True,True,1,0,0,0,,
C_low,formal + streetwear,split_style_train,train,tshirt_streetwear_tshirt_023.png,..\dataset\split_style\train\streetwear\tshirt_streetwear_tshirt_023.png,streetwear,streetwear,formal,formal,0.42701852321624756,0.36248716711997986,0.0645313560962677,0.8509278893470764,False,False,True,True,0,0,0,1,,
C_low,formal + streetwear,split_style_train,train,jacket_streetwear_jacket_033.png,..\dataset\split_style\train\streetwear\jacket_streetwear_jacket_033.png,streetwear,streetwear,formal,formal,0.4359779357910156,0.2629382312297821,0.17303970456123352,0.8301635980606079,False,False,True,True,0,0,0,1,,
C_low,formal + streetwear,split_style_train,train,jacket_streetwear_jacket_031.png,..\dataset\split_style\train\streetwear\jacket_streetwear_jacket_031.png,streetwear,streetwear,formal,formal,0.44146162271499634,0.32525259256362915,0.11620903015136719,0.8176641464233398,False,False,True,True,0,0,0,1,,
C_low,formal + streetwear,split_style_train,train,tshirt_formal_tshirt_031.png,..\dataset\split_style\train\formal\tshirt_formal_tshirt_031.png,formal,formal,streetwear,streetwear,0.44315412640571594,0.31576284766197205,0.1273912787437439,0.8138376474380493,False,False,True,True,1,0,0,0,,
C_low,formal + streetwear,style_extra,style_extra,streetwear_shoes_extra_005.png,..\dataset\style_extra\streetwear\shoes\streetwear_shoes_extra_005.png,streetwear,streetwear,formal,formal,0.45111432671546936,0.3009680211544037,0.15014630556106567,0.7960344552993774,False,False,True,True,0,0,0,1,,
C_low,formal + streetwear,split_style_train,train,shoes_streetwear_shoes_009.png,..\dataset\split_style\train\streetwear\shoes_streetwear_shoes_009.png,streetwear,streetwear,formal,formal,0.4836103320121765,0.2985489070415497,0.18506142497062683,0.7264758348464966,False,False,True,True,0,0,0,1,,
C_low,formal + streetwear,split_style_train,train,tshirt_streetwear_tshirt_026.png,..\dataset\split_style\train\streetwear\tshirt_streetwear_tshirt_026.png,streetwear,streetwear,formal,formal,0.4921974539756775,0.3897843658924103,0.10241308808326721,0.708875298500061,False,False,True,True,0,0,0,1,,
C_low,formal + streetwear,split_style_train,train,jacket_streetwear_jacket_005.png,..\dataset\split_style\train\streetwear\jacket_streetwear_jacket_005.png,streetwear,streetwear,formal,formal,0.4973723292350769,0.31728875637054443,0.18008357286453247,0.6984164118766785,False,False,True,True,0,0,0,1,,
C_low,formal + streetwear,split_style_train,train,tshirt_streetwear_tshirt_041.png,..\dataset\split_style\train\streetwear\tshirt_streetwear_tshirt_041.png,streetwear,streetwear,formal,formal,0.4979485273361206,0.3624815046787262,0.1354670226573944,0.6972585916519165,False,False,True,True,0,0,0,1,,
C_low,formal + streetwear,style_extra,style_extra,streetwear_shoes_extra_006.png,..\dataset\style_extra\streetwear\shoes\streetwear_shoes_extra_006.png,streetwear,streetwear,formal,formal,0.5049014687538147,0.31568750739097595,0.18921396136283875,0.6833919286727905,False,False,True,True,0,0,0,1,,
C_low,formal + streetwear,split_style_train,train,jacket_formal_jacket_038.png,..\dataset\split_style\train\formal\jacket_formal_jacket_038.png,formal,formal,streetwear,streetwear,0.5381355285644531,0.3574790954589844,0.18065643310546875,0.6196448802947998,False,False,True,True,1,0,0,0,,
C_low,formal + streetwear,split_style_train,train,pants_formal_pants_002.png,..\dataset\split_style\train\formal\pants_formal_pants_002.png,formal,formal,streetwear,streetwear,0.5383851528167725,0.3391225337982178,0.1992626190185547,0.6191810965538025,False,False,True,True,1,0,0,0,,
C_low,formal + streetwear,style_extra,style_extra,streetwear_shoes_extra_007.png,..\dataset\style_extra\streetwear\shoes\streetwear_shoes_extra_007.png,streetwear,streetwear,formal,formal,0.4704624116420746,0.2679697871208191,0.2024926245212555,0.7540392279624939,False,False,False,True,0,0,0,1,,
C_low,formal + streetwear,split_style_train,train,shoes_streetwear_shoes_031.png,..\dataset\split_style\train\streetwear\shoes_streetwear_shoes_031.png,streetwear,streetwear,formal,formal,0.48248329758644104,0.2677793502807617,0.21470394730567932,0.7288089990615845,False,False,False,True,0,0,0,1,,
C_low,formal + streetwear,split_style_train,train,jacket_streetwear_jacket_022.png,..\dataset\split_style\train\streetwear\jacket_streetwear_jacket_022.png,streetwear,streetwear,formal,formal,0.49979880452156067,0.25229015946388245,0.24750864505767822,0.6935496926307678,False,False,False,True,0,0,0,1,,
C_low,formal + streetwear,split_style_train,train,jacket_streetwear_jacket_011.png,..\dataset\split_style\train\streetwear\jacket_streetwear_jacket_011.png,streetwear,streetwear,formal,formal,0.505836009979248,0.24589794874191284,0.2599380612373352,0.6815428137779236,False,False,False,True,0,0,0,1,,
C_low,formal + streetwear,style_extra,style_extra,streetwear_shoes_extra_008.png,..\dataset\style_extra\streetwear\shoes\streetwear_shoes_extra_008.png,streetwear,streetwear,formal,formal,0.522436797618866,0.26498448848724365,0.2574523091316223,0.6492512226104736,False,False,False,True,0,0,0,1,,
C_low,formal + streetwear,style_extra,style_extra,streetwear_jacket_extra_006.png,..\dataset\style_extra\streetwear\jacket\streetwear_jacket_extra_006.png,streetwear,streetwear,formal,formal,0.5245012640953064,0.3218109905719757,0.2026902735233307,0.6453074216842651,False,False,False,True,0,0,0,1,,
C_low,formal + streetwear,split_style_train,train,jacket_streetwear_jacket_046.png,..\dataset\split_style\train\streetwear\jacket_streetwear_jacket_046.png,streetwear,streetwear,formal,formal,0.5332683324813843,0.3166131377220154,0.2166551947593689,0.6287305951118469,False,False,False,True,0,0,0,1,,
C_low,formal + streetwear,split_style_train,train,tshirt_streetwear_tshirt_028.png,..\dataset\split_style\train\streetwear\tshirt_streetwear_tshirt_028.png,streetwear,streetwear,formal,formal,0.533293604850769,0.31054213643074036,0.2227514684200287,0.6286831498146057,False,False,False,True,0,0,0,1,,
C_low,formal + streetwear,split_style_train,train,shoes_streetwear_shoes_011.png,..\dataset\split_style\train\streetwear\shoes_streetwear_shoes_011.png,streetwear,streetwear,formal,formal,0.5348191857337952,0.327559232711792,0.20725995302200317,0.6258265376091003,False,False,False,True,0,0,0,1,,
C_low,formal + streetwear,split_style_train,train,jacket_streetwear_jacket_048.png,..\dataset\split_style\train\streetwear\jacket_streetwear_jacket_048.png,streetwear,streetwear,formal,formal,0.5370760560035706,0.28949493169784546,0.2475811243057251,0.6216155886650085,False,False,False,True,0,0,0,1,,
C_low,formal + streetwear,style_extra,style_extra,streetwear_shoes_extra_015.png,..\dataset\style_extra\streetwear\shoes\streetwear_shoes_extra_015.png,streetwear,streetwear,formal,formal,0.5518050789833069,0.3478001058101654,0.20400497317314148,0.594560444355011,False,False,False,True,0,0,0,1,,
C_low,formal + streetwear,split_style_train,train,shoes_streetwear_shoes_002.png,..\dataset\split_style\train\streetwear\shoes_streetwear_shoes_002.png,streetwear,streetwear,formal,formal,0.5583791732788086,0.2707655429840088,0.2876136302947998,0.5827170014381409,False,False,False,True,0,0,0,1,,
C_low,formal + streetwear,split_style_train,train,tshirt_formal_tshirt_029.png,..\dataset\split_style\train\formal\tshirt_formal_tshirt_029.png,formal,formal,streetwear,streetwear,0.5598346590995789,0.35457390546798706,0.2052607536315918,0.5801138281822205,False,False,False,True,1,0,0,0,,
C_low,formal + streetwear,split_style_train,train,tshirt_streetwear_tshirt_015.png,..\dataset\split_style\train\streetwear\tshirt_streetwear_tshirt_015.png,streetwear,streetwear,formal,formal,0.5627692937850952,0.2729477882385254,0.2898215055465698,0.5748854875564575,False,False,False,True,0,0,0,1,,
C_low,formal + streetwear,split_style_train,train,tshirt_streetwear_tshirt_025.png,..\dataset\split_style\train\streetwear\tshirt_streetwear_tshirt_025.png,streetwear,streetwear,formal,formal,0.5697876811027527,0.29264330863952637,0.2771443724632263,0.5624914765357971,False,False,False,True,0,0,0,1,,
C_low,formal + streetwear,split_style_train,train,jacket_streetwear_jacket_025.png,..\dataset\split_style\train\streetwear\jacket_streetwear_jacket_025.png,streetwear,streetwear,formal,formal,0.5804185271263123,0.26783788204193115,0.3125806450843811,0.544005811214447,False,False,False,True,0,0,0,1,,
C_low,formal + streetwear,split_style_train,train,shoes_streetwear_shoes_047.png,..\dataset\split_style\train\streetwear\shoes_streetwear_shoes_047.png,streetwear,streetwear,formal,formal,0.5838415622711182,0.15483364462852478,0.4290079176425934,0.5381256341934204,False,False,False,True,0,0,0,1,,
